root pos x,root pos y,root pos z,root rot w,root rot x,root rot y,root rot z,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
0.227822,-0.00855,0.352118,0.092142,-0.060041,-0.937637,0.32976,0.044247,-0.233864,0.564193,0.343611,-0.605521,0.067982,-0.826607,-0.272921,0.369121,0.468585,0.068404,0.251124,-1.442138,-0.078631,-0.023832,-1.150546,0.064882,0.189293,-0.332357,0.370745,-1.91,-1.060864
0.228308,-0.009328,0.351076,0.091295,-0.065465,-0.940792,0.319829,0.065973,-0.255888,0.574955,0.318013,-0.603288,0.066923,-0.846292,-0.262626,0.406215,0.493563,0.062744,0.254173,-1.447954,-0.038768,-0.036654,-1.163398,0.064525,0.183899,-0.330567,0.375172,-1.91,-1.043689
0.22878,-0.010667,0.351261,0.088246,-0.069076,-0.940793,0.319922,0.080883,-0.265014,0.565696,0.308,-0.59157,0.065969,-0.853839,-0.263657,0.410171,0.528174,0.043122,0.24175,-1.452395,-0.026665,-0.050368,-1.172101,0.067769,0.175418,-0.331839,0.369393,-1.91,-1.028066
0.229583,-0.011592,0.35077,0.088742,-0.072665,-0.937961,0.327221,0.0914,-0.278922,0.545385,0.286377,-0.583416,0.063717,-0.873284,-0.276094,0.38558,0.582831,0.018206,0.239661,-1.48079,-0.043626,-0.042422,-1.14988,0.052986,0.171142,-0.329618,0.349016,-1.91,-1.02707
0.229835,-0.012537,0.349871,0.087331,-0.075315,-0.937865,0.327278,0.112406,-0.290232,0.541265,0.259119,-0.572143,0.048199,-0.897346,-0.270533,0.365561,0.644137,-0.005005,0.224645,-1.49774,-0.048003,-0.043356,-1.145302,0.048889,0.17734,-0.31884,0.344429,-1.91,-1.018779
0.227906,-0.014042,0.349547,0.088655,-0.077949,-0.937087,0.32853,0.134354,-0.302109,0.527427,0.227094,-0.558825,0.051529,-0.918181,-0.271956,0.331032,0.708006,-0.036986,0.211918,-1.519595,-0.047729,-0.036906,-1.131113,0.033815,0.171239,-0.320681,0.340234,-1.91,-1.007515
0.226037,-0.015005,0.348677,0.086075,-0.080457,-0.935374,0.333456,0.164653,-0.307647,0.51367,0.196236,-0.551807,0.037888,-0.931947,-0.275836,0.300749,0.774155,-0.074856,0.19689,-1.547847,-0.058762,-0.035196,-1.111329,0.012196,0.171132,-0.323662,0.320486,-1.91,-1.012699
0.222556,-0.016168,0.348524,0.082034,-0.083048,-0.934665,0.33582,0.191768,-0.305692,0.512546,0.186314,-0.538256,0.023904,-0.935316,-0.277133,0.262449,0.837796,-0.118878,0.170903,-1.560015,-0.059562,-0.035124,-1.106947,0.006812,0.167805,-0.334763,0.316156,-1.91,-1.015016
0.218128,-0.017289,0.348376,0.078186,-0.086374,-0.933873,0.338093,0.217205,-0.306212,0.511449,0.183137,-0.543421,0.034451,-0.924241,-0.284759,0.200008,0.88854,-0.168651,0.142985,-1.570559,-0.064099,-0.027537,-1.110334,0.011759,0.173035,-0.341734,0.309322,-1.91,-1.015435
0.213429,-0.019104,0.348508,0.074501,-0.089767,-0.934177,0.3372,0.233168,-0.297008,0.514035,0.20592,-0.544393,0.023116,-0.90311,-0.291442,0.142862,0.922841,-0.21939,0.116958,-1.574462,-0.065749,-0.012183,-1.12115,0.013124,0.174764,-0.351552,0.314356,-1.91,-1.013714
0.206623,-0.021793,0.350675,0.069051,-0.094514,-0.935314,0.333895,0.22786,-0.27154,0.516665,0.289794,-0.556727,0.033071,-0.863222,-0.293248,0.111576,0.939364,-0.265593,0.097817,-1.554818,-0.05417,-0.008518,-1.142794,0.000558,0.173349,-0.37699,0.322956,-1.91,-0.984259
0.197677,-0.024945,0.3556,0.060439,-0.10278,-0.937949,0.325631,0.187783,-0.222849,0.532667,0.46675,-0.564195,0.0433,-0.785234,-0.28751,0.101189,0.912515,-0.31161,0.072293,-1.501763,-0.021855,0.001173,-1.173192,-0.015713,0.180121,-0.407039,0.343232,-1.91,-0.976801
0.183261,-0.031586,0.366465,0.046947,-0.115606,-0.94107,0.314355,0.022035,-0.097232,0.570203,0.903792,-0.478213,0.092433,-0.629293,-0.289324,0.090698,0.810123,-0.35341,0.036336,-1.399037,0.021022,0.017951,-1.222393,-0.011602,0.203924,-0.43088,0.366008,-1.91,-1.008765
0.16179,-0.036988,0.371521,0.026792,-0.111314,-0.946225,0.302571,-0.327322,0.186963,0.522627,1.486983,-0.091554,0.150734,-0.487164,-0.232641,0.066011,0.768793,-0.412423,-0.039855,-1.273584,0.074365,0.023775,-1.273465,0.067364,0.22677,-0.430513,0.443507,-1.91,-1.026906
0.165454,-0.047015,0.367496,0.037396,-0.084052,-0.94601,0.31081,-0.833601,0.120985,0.218944,1.85747,0.035341,-0.076473,-0.504867,-0.222324,0.047036,0.750202,-0.409495,-0.017779,-1.250529,0.092021,-0.029783,-1.315454,0.062686,0.178079,-0.415381,0.542634,-1.91,-1.026883
0.144459,-0.040595,0.369868,0.033172,-0.091604,-0.939445,0.328559,-1.09642,0.241347,0.199473,2.103602,0.034474,-0.070473,-0.420591,-0.197833,-0.018569,0.743154,-0.461418,-0.064239,-1.217972,0.041533,0.002448,-1.315203,0.073173,0.20385,-0.467638,0.626578,-1.91,-1.008668
0.145986,-0.04235,0.368649,0.043906,-0.09202,-0.931914,0.348053,-1.454788,0.196303,0.185528,2.22036,0.049971,-0.138904,-0.439984,-0.239492,-0.049818,0.759139,-0.466784,-0.019272,-1.207709,-0.01947,0.025739,-1.34338,0.076543,0.188456,-0.518718,0.70041,-1.91,-0.949351
0.157388,-0.049387,0.366585,0.041906,-0.099952,-0.927252,0.358409,-1.716839,0.134192,0.25862,2.16053,0.062471,-0.160065,-0.432017,-0.327357,-0.056994,0.741918,-0.421944,0.117805,-1.176233,-0.061506,0.049919,-1.36872,0.086154,0.222056,-0.571373,0.721039,-1.91,-0.963263
0.164051,-0.054018,0.359382,0.060007,-0.079277,-0.927658,0.359951,-2.01288,0.092245,0.222844,1.985138,0.072204,-0.153841,-0.498514,-0.348221,-0.070309,0.748897,-0.381572,0.246353,-1.191672,-0.067386,0.039853,-1.415873,0.119784,0.176228,-0.564225,0.724914,-1.91,-0.976796
0.165344,-0.06078,0.352028,0.024447,-0.075758,-0.92984,0.35925,-2.095694,0.024898,0.120902,1.675386,0.124084,-0.178972,-0.423363,-0.358565,-0.130224,0.799522,-0.399741,0.328995,-1.094494,-0.080559,0.01992,-1.454953,0.122911,0.22358,-0.550085,0.700497,-1.91,-1.006224
0.163551,-0.065795,0.352138,0.035363,-0.074452,-0.938443,0.335458,-2.079389,0.034017,-0.028861,1.158836,0.241418,-0.230697,-0.439828,-0.359787,-0.140987,0.789787,-0.390302,0.345686,-1.064224,-0.034937,0.058205,-1.515136,0.188793,0.18976,-0.556831,0.68703,-1.91,-0.989275
0.159501,-0.067022,0.352255,0.034568,-0.069423,-0.944801,0.318335,-1.936985,0.091371,-0.198215,0.558317,0.202588,-0.212429,-0.40565,-0.332594,-0.153245,0.736577,-0.376705,0.373349,-1.0367,-0.013226,0.055553,-1.543601,0.155278,0.16984,-0.541911,0.68056,-1.91,-0.9445
0.15623,-0.073645,0.348757,0.019146,-0.070462,-0.951987,0.297304,-1.848933,0.15846,-0.231245,0.287577,0.127722,-0.22074,-0.360639,-0.343025,-0.21297,0.775924,-0.408423,0.411496,-1.001265,0.003246,0.093436,-1.541245,0.165191,0.205941,-0.518911,0.669583,-1.91,-0.969161
0.158164,-0.074023,0.349653,0.018432,-0.080333,-0.959909,0.267919,-1.787156,0.212053,-0.096423,0.333846,0.147898,-0.211953,-0.370299,-0.369834,-0.29611,0.818083,-0.423742,0.368561,-0.996502,0.051935,0.127484,-1.553478,0.160291,0.223862,-0.502485,0.668108,-1.91,-1.010319
0.161385,-0.069541,0.355926,0.043408,-0.091394,-0.965931,0.238203,-1.843924,0.251376,-0.04459,0.642272,0.235179,-0.213622,-0.482589,-0.359855,-0.213823,0.821431,-0.400004,0.267862,-1.058436,0.067984,0.213313,-1.553267,0.308278,0.184738,-0.514074,0.639035,-1.91,-0.995056
0.163657,-0.080258,0.363359,0.032694,-0.113565,-0.968528,0.21906,-1.848901,0.157843,-0.164113,0.99584,0.326736,-0.333108,-0.458337,-0.414076,-0.15467,0.801016,-0.373592,0.270731,-1.051675,0.115092,0.216966,-1.540389,0.31911,0.208861,-0.509358,0.595775,-1.91,-1.028165
0.161379,-0.094297,0.367811,0.020414,-0.126279,-0.971487,0.199625,-1.773405,0.079879,-0.137219,1.246411,0.344125,-0.375112,-0.404458,-0.454371,-0.125168,0.765406,-0.372155,0.282607,-1.024114,0.177266,0.226098,-1.538967,0.290822,0.220543,-0.497175,0.580572,-1.91,-1.063662
0.157404,-0.101621,0.369333,0.017963,-0.133346,-0.974757,0.178173,-1.632425,0.060967,-0.077835,1.343044,0.326483,-0.372444,-0.395607,-0.46408,-0.107776,0.769011,-0.404284,0.251342,-1.016792,0.244762,0.229427,-1.541843,0.23849,0.220262,-0.47758,0.589758,-1.91,-1.041573
0.150167,-0.100787,0.370722,0.023947,-0.133203,-0.978444,0.155982,-1.458885,0.07108,-0.054257,1.335124,0.307716,-0.342845,-0.391749,-0.434372,-0.075339,0.744268,-0.429055,0.210559,-1.025151,0.302364,0.238652,-1.545866,0.197874,0.196115,-0.460957,0.625338,-1.91,-0.964824
0.142444,-0.09458,0.370981,0.02234,-0.13372,-0.981336,0.136381,-1.254871,0.091164,-0.041154,1.260951,0.29096,-0.293778,-0.385728,-0.394211,-0.04522,0.752183,-0.456954,0.177868,-1.007877,0.34582,0.263734,-1.548643,0.188072,0.211981,-0.437443,0.637933,-1.91,-0.978373
0.13656,-0.089477,0.370449,0.018467,-0.13356,-0.98385,0.117727,-1.06,0.112875,-0.01331,1.151957,0.289935,-0.236669,-0.379756,-0.35683,-0.01043,0.765735,-0.489235,0.143251,-0.971269,0.393326,0.276671,-1.551665,0.193602,0.208562,-0.426488,0.647479,-1.91,-1.002503
0.131974,-0.079106,0.36945,0.017359,-0.128697,-0.986293,0.101793,-0.862341,0.198401,0.157394,1.03698,0.221568,-0.090037,-0.393926,-0.29468,0.00902,0.797177,-0.506458,0.09187,-0.952383,0.455495,0.263756,-1.556308,0.136262,0.197152,-0.39505,0.652318,-1.91,-0.97541
0.131044,-0.078006,0.368576,0.019364,-0.128603,-0.986876,0.095717,-0.654288,0.1811,0.349056,0.887402,0.067636,0.04511,-0.414272,-0.287143,0.027672,0.822414,-0.515924,0.095929,-0.94802,0.484313,0.252143,-1.556896,0.128871,0.179328,-0.369554,0.629932,-1.91,-0.969311
0.132366,-0.083103,0.364441,0.017104,-0.12708,-0.987117,0.0957,-0.472633,0.103254,0.422442,0.708588,-0.048869,0.030886,-0.447184,-0.299935,0.045008,0.891193,-0.547997,0.108303,-0.942441,0.504563,0.218059,-1.543645,0.103332,0.161667,-0.354418,0.635455,-1.91,-0.978592
0.137214,-0.083693,0.358226,0.017785,-0.107982,-0.988957,0.09994,-0.381027,0.088488,0.4934,0.592593,-0.18715,0.02343,-0.487101,-0.260914,0.029765,0.937555,-0.553769,0.089102,-0.930023,0.557279,0.157545,-1.553374,0.078513,0.122079,-0.315913,0.635818,-1.91,-0.972683
0.139233,-0.084118,0.355927,0.026939,-0.096549,-0.987325,0.12305,-0.381638,0.066886,0.467975,0.502374,-0.189507,0.019244,-0.503023,-0.251644,-0.02213,0.955784,-0.582651,0.035677,-0.942876,0.572558,0.08207,-1.53418,0.055523,0.063755,-0.281459,0.625491,-1.91,-1.017124
0.136446,-0.084517,0.355977,0.030759,-0.08524,-0.978197,0.186868,-0.468032,0.058001,0.34216,0.542429,-0.158885,0.003361,-0.427995,-0.273142,-0.154733,0.927337,-0.628181,-0.007388,-1.029671,0.457859,-0.08732,-1.462229,0.030096,0.035167,-0.222752,0.536431,-1.91,-1.113031
0.130907,-0.08752,0.355991,0.033466,-0.076294,-0.952868,0.291722,-0.550936,-0.012075,0.138802,0.541119,-0.083174,-0.036956,-0.289087,-0.319053,-0.37339,0.887351,-0.680486,-0.014488,-1.216508,0.191507,-0.309856,-1.214677,0.027036,-0.00058,-0.143362,0.387572,-1.91,-1.207483
0.128999,-0.09277,0.355822,0.031521,-0.061995,-0.917518,0.391567,-0.577963,-0.096973,-0.063371,0.484038,-0.012772,-0.06175,-0.133569,-0.3226,-0.615985,0.82145,-0.703913,0.006342,-1.271074,-0.045893,-0.46508,-1.018518,0.121062,-0.140238,-0.070385,0.309783,-1.91,-1.292739
0.12983,-0.09689,0.356925,0.028055,-0.037031,-0.891014,0.451592,-0.593325,-0.127068,-0.18654,0.439337,0.042523,-0.070772,-0.040384,-0.267331,-0.763233,0.733723,-0.666266,0.05604,-1.093644,-0.087189,-0.611581,-1.069741,0.225627,-0.45789,-0.128438,0.317726,-1.91,-1.298219
0.121861,-0.101522,0.360983,0.012881,0.007964,-0.89515,0.445507,-0.595927,-0.015633,-0.226851,0.483286,-0.001996,-0.120361,0.028128,-0.090491,-0.734295,0.549177,-0.592158,0.06014,-0.667111,0.148363,-0.622049,-1.358459,0.264299,-0.872455,-0.087773,0.411273,-1.91,-1.224843
0.122241,-0.102462,0.36101,-0.000141,0.036819,-0.897017,0.44046,-0.622475,0.048492,-0.257216,0.538697,-0.039371,-0.14568,0.045752,-0.002675,-0.669439,0.462095,-0.547866,0.044936,-0.327256,0.282722,-0.550665,-1.465299,0.458036,-1.328201,-0.066356,0.371086,-1.365193,-0.893456
0.12336,-0.101427,0.357984,-0.025714,0.059422,-0.877981,0.474296,-0.656065,0.053012,-0.337214,0.611436,-0.072858,-0.150186,0.11188,0.082171,-0.647964,0.38445,-0.525632,0.059894,-0.163543,0.377256,-0.648332,-1.442486,0.435849,-1.461756,-0.459574,0.778377,-1.119382,0.4285
0.111884,-0.09701,0.355235,-0.031899,0.087704,-0.845685,0.525459,-0.728642,0.057487,-0.464558,0.665597,-0.091694,-0.205568,0.130343,0.18012,-0.533107,0.307407,-0.503702,0.043118,-0.136781,0.491509,-0.703348,-1.500005,0.409488,-1.385951,-0.605709,0.665209,-1.133383,0.070226
0.100571,-0.09486,0.354751,-0.036013,0.088501,-0.824621,0.557557,-0.71698,0.053146,-0.538676,0.648828,-0.119383,-0.213346,0.111479,0.167493,-0.366801,0.330998,-0.488842,0.066274,-0.110692,0.503273,-0.700754,-1.572829,0.399987,-1.323054,-0.704652,0.60717,-1.203671,0.226544
0.092268,-0.094104,0.354253,-0.038794,0.092988,-0.8147,0.571063,-0.702707,0.078056,-0.583652,0.620183,-0.150075,-0.220781,0.064626,0.149919,-0.201594,0.377244,-0.484221,0.094255,-0.08994,0.520908,-0.711877,-1.613398,0.395385,-1.219951,-0.808943,0.593151,-1.267557,0.248008
0.084807,-0.096426,0.35463,-0.035893,0.093852,-0.802261,0.588456,-0.702194,0.071791,-0.631884,0.611695,-0.160296,-0.231378,0.013486,0.127009,-0.05841,0.444556,-0.484057,0.137805,-0.107248,0.514732,-0.737118,-1.644456,0.384958,-1.10038,-0.914936,0.517622,-1.353042,0.241157
0.078699,-0.09843,0.353905,-0.03521,0.082626,-0.788487,0.608459,-0.689089,0.036165,-0.67572,0.617064,-0.171022,-0.228537,-0.041011,0.099129,0.079645,0.550727,-0.503664,0.198333,-0.116853,0.478409,-0.757859,-1.657503,0.389127,-0.991396,-0.995053,0.431078,-1.421594,0.209989
0.074451,-0.099406,0.351543,-0.030529,0.07297,-0.774348,0.627796,-0.69312,-0.007454,-0.718156,0.624611,-0.174038,-0.232977,-0.097562,0.085789,0.178956,0.631948,-0.535415,0.233271,-0.114467,0.43248,-0.747864,-1.66744,0.427902,-0.895317,-1.085211,0.340426,-1.477326,0.195172
0.071416,-0.098834,0.349427,-0.0239,0.06785,-0.757197,0.649213,-0.709205,-0.045674,-0.77152,0.613871,-0.153439,-0.260575,-0.154971,0.085748,0.189972,0.713937,-0.554463,0.224516,-0.107612,0.402287,-0.733958,-1.681887,0.450694,-0.798395,-1.175791,0.247768,-1.526236,0.17169
0.070045,-0.098157,0.349034,-0.014432,0.066691,-0.737814,0.671547,-0.717718,-0.063319,-0.835553,0.541108,-0.100139,-0.303895,-0.211066,0.084055,0.142166,0.81425,-0.554908,0.193165,-0.100791,0.389626,-0.732827,-1.684632,0.452514,-0.718426,-1.243467,0.143314,-1.566195,0.144802
0.073656,-0.089819,0.344761,0.01177,0.053668,-0.712975,0.699033,-0.72252,-0.083624,-0.842808,0.342574,0.038612,-0.382432,-0.262455,0.006158,0.020785,0.885945,-0.62418,0.169616,-0.087178,0.360984,-0.72459,-1.699061,0.462157,-0.570595,-1.368436,-0.029616,-1.634692,0.067437
0.07335,-0.074308,0.340566,0.02345,0.057308,-0.689564,0.721573,-0.737369,-0.053796,-0.709645,0.230522,0.119293,-0.401339,-0.276818,-0.018382,-0.127725,0.862154,-0.673557,0.143463,-0.072017,0.387393,-0.717227,-1.698682,0.448402,-0.524491,-1.425812,-0.10561,-1.648604,0.057801
0.069168,-0.051703,0.340776,0.044348,0.065448,-0.666715,0.741108,-0.751156,-0.049899,-0.471933,0.234493,0.07146,-0.26192,-0.361959,-0.034913,-0.199832,0.839072,-0.678109,0.088447,-0.055046,0.396206,-0.700342,-1.714625,0.467492,-0.493463,-1.488043,-0.174485,-1.651409,0.05337
0.061021,-0.030806,0.345386,0.062046,0.073349,-0.648556,0.75508,-0.79242,-0.051059,-0.316837,0.35514,-0.021637,-0.132364,-0.487779,-0.045358,-0.234811,0.868459,-0.62328,0.03506,-0.026415,0.407087,-0.672174,-1.732974,0.488612,-0.472141,-1.520419,-0.236645,-1.668555,0.031009
0.051128,-0.023177,0.352688,0.079339,0.080396,-0.627736,0.770188,-0.837503,-0.039286,-0.18704,0.573909,-0.135928,-0.041262,-0.531198,-0.050141,-0.273185,0.837465,-0.57722,0.00464,-0.013025,0.392996,-0.664053,-1.727928,0.543687,-0.442372,-1.562146,-0.287454,-1.683186,0.001033
0.04441,-0.01559,0.360206,0.094982,0.081058,-0.606941,0.784876,-0.855267,-0.018312,-0.098211,0.743951,-0.194467,0.002789,-0.539166,-0.064312,-0.313972,0.764045,-0.532771,-0.031927,-0.006409,0.369837,-0.668604,-1.714099,0.55,-0.423111,-1.58592,-0.309741,-1.694612,0.004227
0.039564,-0.011936,0.365749,0.107023,0.076436,-0.588241,0.79792,-0.834107,0.015915,-0.036892,0.879588,-0.23615,0.011142,-0.521248,-0.082905,-0.35157,0.703814,-0.515707,-0.054133,-0.00372,0.331219,-0.66614,-1.690811,0.544953,-0.419077,-1.602894,-0.299904,-1.709698,0.035426
0.034738,-0.008201,0.36856,0.115823,0.075824,-0.570488,0.809555,-0.803832,0.068837,0.014697,0.981188,-0.278926,0.013515,-0.506182,-0.089818,-0.386727,0.639276,-0.501761,-0.06716,-0.008145,0.31014,-0.66443,-1.674263,0.554233,-0.411431,-1.614452,-0.286291,-1.717576,0.047131
0.029415,-0.00663,0.37062,0.119362,0.077855,-0.555059,0.819513,-0.756656,0.139272,0.047951,1.041024,-0.305531,0.003619,-0.498309,-0.085615,-0.412425,0.601058,-0.48738,-0.076594,-0.010532,0.304886,-0.663589,-1.666875,0.565999,-0.409556,-1.62232,-0.27217,-1.720674,0.0678
0.022902,0.000199,0.372736,0.115367,0.077579,-0.533557,0.834259,-0.711165,0.204965,0.063096,1.050048,-0.310394,-0.013945,-0.505993,-0.086167,-0.454996,0.592422,-0.467665,-0.087639,0.000277,0.324083,-0.670595,-1.660802,0.564903,-0.396944,-1.621453,-0.253068,-1.713879,0.07083
0.006373,0.003134,0.37781,0.118578,0.078395,-0.51199,0.847148,-0.625945,0.282682,0.093483,0.908103,-0.203845,-0.051633,-0.514689,-0.052441,-0.497877,0.54503,-0.443326,-0.146005,0.062351,0.379458,-0.639465,-1.731176,0.580417,-0.399813,-1.62732,-0.224393,-1.705757,0.085286
-0.003147,0.002086,0.378471,0.117721,0.074739,-0.49546,0.857365,-0.560962,0.36395,0.17149,0.874471,-0.134531,-0.081314,-0.510813,-0.039458,-0.534019,0.54386,-0.452537,-0.1776,0.080668,0.40717,-0.630992,-1.730316,0.557355,-0.383431,-1.63571,-0.222605,-1.724118,0.095199
-0.0124,0.00133,0.378153,0.115182,0.072317,-0.477237,0.868187,-0.503684,0.445779,0.301106,0.853681,-0.0802,-0.091547,-0.509527,-0.0257,-0.571829,0.544715,-0.46482,-0.207066,0.099974,0.430254,-0.630745,-1.723764,0.603257,-0.381934,-1.624856,-0.215303,-1.748428,0.041355
-0.019474,0.003045,0.377704,0.114178,0.070187,-0.456261,0.879695,-0.45836,0.494456,0.42831,0.82778,-0.050701,-0.093682,-0.512923,-0.027459,-0.619552,0.545017,-0.46709,-0.2321,0.120896,0.449042,-0.637179,-1.724376,0.663378,-0.387028,-1.639592,-0.203381,-1.779819,0.058924
-0.025096,0.004702,0.37745,0.113781,0.07133,-0.427225,0.894117,-0.438233,0.515084,0.526192,0.777972,0.004995,-0.096437,-0.517742,-0.03711,-0.678168,0.542451,-0.474659,-0.249617,0.152324,0.461367,-0.630147,-1.735136,0.697238,-0.397346,-1.657671,-0.201719,-1.804341,0.064514
-0.027478,0.008283,0.377846,0.109853,0.067618,-0.397142,0.908647,-0.423392,0.50618,0.602975,0.734491,0.064319,-0.102258,-0.506232,-0.057623,-0.741625,0.539365,-0.475882,-0.261878,0.183915,0.497586,-0.621246,-1.739081,0.664042,-0.399211,-1.687468,-0.191936,-1.83088,0.07174
-0.024632,0.015033,0.379947,0.108635,0.05844,-0.367185,0.921932,-0.408302,0.436248,0.618378,0.670297,0.114939,-0.099875,-0.482225,-0.1104,-0.797766,0.54141,-0.468701,-0.256935,0.278894,0.471767,-0.552066,-1.743968,0.82312,-0.412896,-1.720687,-0.175414,-1.886966,0.09347
-0.020357,0.023239,0.381037,0.103833,0.05701,-0.327323,0.937459,-0.424959,0.353945,0.597005,0.61275,0.132172,-0.098652,-0.470257,-0.171592,-0.851683,0.564327,-0.456749,-0.254591,0.305291,0.50056,-0.529363,-1.760482,0.82106,-0.428271,-1.744828,-0.178176,-1.91,0.065224
-0.021425,0.025548,0.377475,0.092251,0.052922,-0.282124,0.953465,-0.418765,0.300471,0.676436,0.587381,0.038529,-0.045665,-0.442988,-0.197544,-0.906525,0.588593,-0.477547,-0.247521,0.315664,0.514872,-0.51472,-1.762821,0.808218,-0.424646,-1.771675,-0.172381,-1.91,0.062931
-0.023311,0.031551,0.373292,0.085204,0.048448,-0.23268,0.967602,-0.399846,0.199173,0.755121,0.495514,-0.034322,0.006141,-0.443374,-0.263951,-0.894015,0.642289,-0.489296,-0.204153,0.327898,0.535289,-0.484617,-1.797191,0.773644,-0.412339,-1.803673,-0.196241,-1.91,0.071282
-0.023971,0.031633,0.369489,0.073923,0.044921,-0.178179,0.980189,-0.393886,0.138725,0.730906,0.419439,-0.06429,0.017057,-0.421849,-0.29921,-0.865872,0.683096,-0.52382,-0.174892,0.304802,0.539468,-0.466972,-1.811932,0.736487,-0.409886,-1.804451,-0.220645,-1.91,0.076999
-0.023062,0.027556,0.367438,0.061142,0.038609,-0.114919,0.990739,-0.402525,0.117921,0.597122,0.376654,-0.051716,0.004479,-0.389888,-0.327704,-0.768982,0.713662,-0.533757,-0.118713,0.280224,0.535302,-0.457132,-1.81746,0.695416,-0.41642,-1.790089,-0.238075,-1.91,0.059177
-0.019109,0.019624,0.36629,0.046804,0.030008,-0.040876,0.997616,-0.42635,0.119796,0.413128,0.372127,-0.032348,-0.019155,-0.332067,-0.330088,-0.658835,0.723707,-0.543812,-0.055326,0.255868,0.547485,-0.499483,-1.825077,0.642175,-0.42775,-1.760054,-0.249894,-1.91,0.040897
-0.002575,0.006997,0.365834,0.026683,0.022363,0.043028,0.998467,-0.438747,0.141488,0.204791,0.388883,-0.041859,-0.065117,-0.213009,-0.278352,-0.560229,0.686028,-0.548314,0.034644,0.202637,0.551235,-0.529809,-1.832602,0.574452,-0.481504,-1.682213,-0.228507,-1.91,0.07591
0.008763,-0.000775,0.364222,0.005688,0.02907,0.133772,0.990569,-0.508407,0.144843,-0.005494,0.388262,-0.015774,-0.146016,-0.148982,-0.223365,-0.51995,0.648527,-0.529157,0.084298,0.119766,0.573145,-0.563255,-1.835922,0.622373,-0.439997,-1.569827,-0.309309,-1.909933,0.168468
0.01755,-0.004993,0.362888,-0.007954,0.01726,0.221107,0.975064,-0.536921,0.109693,-0.163521,0.401604,-0.019454,-0.149339,-0.027505,-0.168375,-0.655682,0.634728,-0.572671,0.069312,0.07653,0.535822,-0.562375,-1.81269,0.610941,-0.430267,-1.406604,-0.374435,-1.90995,0.152095
0.024769,-0.008962,0.360116,-0.019506,0.012465,0.305756,0.951828,-0.57809,0.061173,-0.299569,0.414365,-0.019729,-0.146189,0.070717,-0.097573,-0.726399,0.554037,-0.575633,0.107446,0.025845,0.479115,-0.551155,-1.774974,0.599123,-0.469531,-1.183011,-0.445336,-1.91,0.132331
0.027969,-0.012147,0.358478,-0.033473,0.012766,0.36559,0.930086,-0.631987,0.021782,-0.426083,0.429208,-0.004794,-0.140021,0.113688,-0.030051,-0.800387,0.492782,-0.570437,0.109101,0.019048,0.425367,-0.460339,-1.730343,0.6465,-0.667578,-0.814474,-0.379273,-1.91,0.08346
0.031422,-0.013117,0.355915,-0.042814,0.010109,0.390378,0.919603,-0.65913,0.018581,-0.481976,0.460339,-0.016964,-0.186544,0.137811,0.001158,-0.821716,0.488064,-0.583695,0.117747,0.088601,0.353187,-0.288148,-1.721769,0.708562,-0.873683,-0.362397,-0.232565,-1.91,-0.106039
0.035919,-0.016169,0.352758,-0.061199,0.006216,0.415842,0.907354,-0.706745,0.026854,-0.563722,0.50794,-0.041746,-0.227653,0.183335,0.086759,-0.826275,0.396544,-0.555759,0.149911,0.159432,0.341854,-0.149756,-1.744463,0.810609,-1.085969,-0.046651,-0.129235,-1.550607,-1.16339
0.037987,-0.018511,0.349434,-0.074485,0.003185,0.455389,0.887165,-0.767932,-0.021928,-0.665282,0.572981,-0.04277,-0.245294,0.22637,0.168616,-0.859231,0.314453,-0.556606,0.153322,0.189982,0.341839,-0.108483,-1.764079,0.864091,-1.104187,-0.043844,-0.102307,-1.419831,-1.142492
0.041067,-0.020589,0.346171,-0.07248,0.007546,0.481763,0.873266,-0.811529,-0.08477,-0.709491,0.634093,-0.05016,-0.2437,0.254198,0.207931,-0.895526,0.261885,-0.566527,0.164439,0.221528,0.340098,-0.06703,-1.776241,0.913698,-1.16681,-0.074556,-0.065554,-1.475777,-0.851896
0.043422,-0.023121,0.341974,-0.070883,0.009324,0.505216,0.860026,-0.852563,-0.14017,-0.717053,0.705193,-0.066922,-0.235391,0.282584,0.259117,-0.937117,0.198285,-0.593096,0.159328,0.253577,0.348552,-0.032262,-1.791884,0.954185,-1.27593,0.011767,-0.135467,-1.413597,-0.953348
0.04537,-0.02743,0.340199,-0.068667,0.008365,0.527733,0.846589,-0.88958,-0.171149,-0.619519,0.790969,-0.087206,-0.169445,0.295986,0.299608,-0.965679,0.16218,-0.606853,0.140127,0.280111,0.351057,-0.015889,-1.79736,0.950729,-1.327754,0.004858,-0.180193,-1.3988,-0.921847
0.046551,-0.030497,0.339762,-0.065537,0.006619,0.546869,0.834623,-0.91501,-0.178254,-0.468305,0.876363,-0.123562,-0.0782,0.298544,0.31,-0.995242,0.171134,-0.617657,0.139472,0.309041,0.333865,-0.002822,-1.800133,0.953323,-1.336344,-0.046119,-0.167391,-1.391689,-0.916175
